address,microstx
1P64qUVK9oqstBrkLju3tbqKdJAMN6Mu2x,55555556
1P6YvZeqWwVKMr68KMUWHQNcWhyvvKBhWH,0
1P6ZC6WXRpdQYNASX2FqYPT6ubLDubMgJt,223
1P6akVJ6uEZyAntLiwS8sikdYyVVZj9omb,22569625000
1P6jFgX7uyBb6vL2RP7zXkKaZRQXzFkpa3,1180555556
1P74Y4rCXp2zzsVCW4gNzpvREUd7hCR3yS,13888889
1P7Pn1iWBv6JNkTdKGYTHD1Yjbc3g55M2i,138888889
1P7QayEgh1vcXo4GY1QAWbZMdHxBhhdJor,173611112
1P7SEhtnEfZHPfsncpArtRMobyRnxPmp7J,138888889
1P7n4rW8JA5Hhwucp5GYeoxsEEokP8B68T,327809723
1P7qiLFpdhPZq8wzBVTWQAuHzjQRKeVRo5,44846208337
1P7tBM6JmzbHETFxoTzeyazzpTLkSfQpsy,3397916668
1P7zRjz5jABUnofyBzX8AHaobLNYcLF2jM,34722223
1P8Ci7U1JsixMHkRo8i3zZNsZwTqh3aZNm,18394445
1P8SpbEKpNJYwUfQwdThC7t2yCLsZgN2S7,34784723
1P8n9QkEBtUZm8tv3Y1UdLAXLT5MoaNcKc,16250000000
1P99SttywZHHaEkmJM2PCKqBVo3TMFrwCK,416666667
1P9BMaJkQkniizYoo449QiR9UunSmrmeuL,29298612
1P9CgFfCWq5SUp8CSNBVTEcRiZfRsP9JCb,67708333337
1P9M6PQLXa5vVrGTd8sdzmsAwZKr2EGV9j,30430556
1P9dSJYsCpweeS2sn98x73pj9DZt989Km6,1039958334
1P9qSkJS9WVRbGE47jUdmpwBQWW1xym5zZ,69444445
1PA3WwUkpVAvosoAkk7L17mKKEi3dtoXAb,1039958334
1PA714XLWA5WSdri46U3EMUgC36sppGrMa,97222223
1PAdf531jHuM1GfJgei3uTMVhLHEnUxuzd,524857639
1PAhP5j7MbDBNmXR7qSSJ2cYpLKX1qEfDF,69438889
1PAtCDSHPwcQZWKi8vrgfiZqqQcSY5K2NK,69444445
1PB31r8e5KvPtbhnLhRYVM8DhXfPXqHEjN,22575583337
1PBCqtVXkwQDh68zN6gin2d658K2XLR5ip,2777777778
1PBsX1WMjFzRJF5msAUUMhaeqWXnC1nk31,208333334
1PC964GSByZ41QshpFFinKnRkETRAvFVKG,13926389
1PCEc6gCFScLW9AQUtCtLyXkZqTdApR3rz,14027778
1PCJsHBXFR58kGNfTHhATohma8Z6fz5Mbi,1043473612
1PCTpjGxMG43WVM1pH8uWGgWzjTSsbFkHx,1041666667
1PCZp6DPQuR2RiFSUAnJQSeYDaAaA11bko,75043583337
1PD6eiFQdmhT6fjX4M8v1yzG6pCEQHLccL,67740833337
1PDJ2cZKfYMPSa39sMaNrHzZYpSrZ1QRS6,555555556
1PDJp7MijTrXtZQ6MQ3Gs8ty4SXvu3FrnQ,1041666667
1PDq416iidENhBMsq6BiKHiayV8r9xfMA2,347222223
1PDvMLeyyWwsXGNRGre8ukFAF8xXebm18w,58729167
1PEFbvnwmfnoqeYhAhcR2mBgrqXDLUsUdK,56750000
1PEbatHkVPTJnnQHyVztgvFKdgb3rE2q2D,277777778
1PEgoF1k29aw5UYXXfWdr75vtF8g5toBHK,1041666667
1PEtGC3HuQRyvcJTmZTHBi5LvVB1vo5knA,22569625000
1PFtaUSQy1Kw6oZ5KRdeAGS8N8TCkaGaUa,13594208337
1PGHpxvTuVfvZX95dQiU9RiscNeN1RWETG,44846208337
1PGknRhYuwWTcrDReCgKbLZSZhfhuvV2ZJ,715278
1PH76SdwNXTDCYQxGPoES4AKorf1caQiiu,13945834
1PHZzsnP8hDKry2LcTrJwNVRcwKYvQgQTJ,147525000
1PHzyXzK5qUEgsjnoR734cXVsbpFM92AxK,206250000
1PJCSBv2qpUGLoTC6GFGr3dTVx9Yk4xYys,1036329862
1PJfdi6Kar6W2E9tYSaXQhjtyRD8ijqc6i,38506945
1PK4EjmAh6uNwJ71eRBt2ihTe3uTncJhJ5,13888889
1PK9NeRgUPsadNVpEQc7jJzfESdDbyMgYL,343236112
1PKKBdg7hgSutDossv5DiAKugoNAthb5EB,13888889
1PKqKMM3cX2seagp9j7z5njbNAbaxkkubr,1041672223
1PL1vHmmT61DWrTha2B36XtBF8ozFavrFt,0
1PL5j1ESGwEnApMHZDXLmnMTaeRY5R4bSV,135486541671
1PLHRd2F4xUuxMWcqMeiCGRwdA1m5YmeYP,1041666667
1PLHegM4ith6KwizWy9yZgsBmtfp7W6oqp,44000000
1PLZuhy7DWTYaivrL4AR2r6SWGU9E6ZmXr,69513889
1PLbawqt92WZznPmiJN1bc9XP17hHYbyh2,13888889
1PLm42jXbHT1xZZK3upfNvdAWbUuX3tmL3,1666666667
1PLqZAR4ET7jwJxPZZgFf7JJQnm4bVqZPH,42302778
1PLtXAUsf4J5Vk5QjfVCRA85wxuL6nVacz,140063889
1PLtqoYMhmmfK9UD2rVKjDAxbsMGsm7STg,1594497223
1PM6G8QnD3SCJtVojZrswMM6LmXQNGGeuB,1046272223
1PMAuptSxi62nfnrDToy3Bm4NxShp2qQU7,112116333337
1PMJpVJbTrKJ6NdrHcD7zMXSG1jkw5BS7W,1036329862
1PMRNTP3KJVD31M7ggV63LD57TcvTezRek,967609723
1PMWkMafrB15qtApbHT4Qzay23m1qbCK1i,1043581945
1PMXtFj4aeAkcwFxR2cgyBPuFd3F8fUubV,52083334
1PMqZ431ac2ZdMsSMZFoXJyJLoDizVxvSP,41068056
1PNSum1XLNovjEZTYLVGxvfeLuDyLjyxoB,41550000
1PNcCUo5dFNdciYmoNE8bcJBLVphRsRnPP,55555556
1PNcnm6QhYXZfFB8RLs2KgvAYfx1XZ2Ggk,140383334
1PP66LYc2tiiBTSwNpgc4V37DCw72LeuCK,13886112
1PPbduefypBJA3qDggZCCrg6oaKWw6vD9W,57772223
1PPgHSV5mxrAVkgS53mD6LLNctS28EfrVW,13825000
1PQPzzHAXsYqbMabPRpepjt4FqhMducwr2,0
1PQjvmZnGYCU2iPu2Q71yEE3nZP1EC9gCv,13733334
1PR3irjDPNTazHLHiXwCkAeCGRKNo1uDw1,22569625000
1PREb7R13RgLyqygzhgzh9X6o6RkEZsyGf,13930556
1PRgm3vsJjHCt2qQmNoSA8uBvTVfBwnLKL,100
1PRrYhiQm61mGapJwpApqZKGj7AMHtpL2L,34131945
1PSDdfnSUozUjsb7xZeGebXcFrLzRrJcNq,10000
1PSRY1AeVQCvqffNqXCMnsGs5mUo54NKtF,277647223
1PSb3wCLT2oteqbEoWNjmFBoCCbZc84Jvj,1045554167
1PSfhBtmX5NqQhL9VEYPWkuyZ8i4upziqL,49652958337
1PSkrVspyheRicNeAHi5m2bDwvQQM5Zi8p,22423375000
1PTLQmtAn36j9LNPvd3a4q9hiuFJC8uudb,52083334
1PTP5mjNzXaSusZnaPeZ8KAKS3jWZMGvaP,13834723
1PTTRqXSyCzs3zo5rLtcZMP3CoFBZApgwe,112841083337
1PTUCfB884NXUD9TcM6me1Ni2fFtNb825t,423612
1PTjjx7mMrTuEZDFH8a6BvLsPzvmMP958F,660218750
1PTsdkugmyx5PRsJKvQaqT4Qzzz1XHhv2S,173611112
1PTt2U4B4BWfmL4ehDCSDKcnqKCiGxexL,581223861114
1PUHNgNijBGceyCNYVMepmuBsCN1x9Ryzm,1041666667
1PUVWnnUbmXE193e7enJJQGmbh9RKX16Jr,1041680556
1PUvHFmCPi52FcSVwg1arUVe7yifgWmUpG,1040944445
1PUvQon8wv3EUUyECrV3oGxE32QkXmhNLQ,413284723
1PV5TUfpvq8gvZ1eJCQCotC5ht73piG9vF,1000
1PVaK6WBmrgGdZC3rMp9QbyE7DTaQzdMgY,1041666667
1PVaQqSMy2Dta7e3Fk6WWJBE7SBvpxjkFt,298243056
1PVe3bVuCaCojJDJhotL4kvZqkghJtrZCS,13523791671
1PW1gkvmmv4Xr6RRQep1q9sks971PFNWVq,1041378473
1PWfXrZQsXMEqPhZYswZbr8X9YwXFXqAQ3,1041666667
1PXY8hXpg9E3K39EcMv2w2916fn6xB1quW,20833334
1PXedyQ421Ws4y9tBEXx5RYwL3e85DvcMY,4027030556
1PXpRTR8Q4KLD6gmUsz9YKnVxLDNXEGQWC,8538064229
1PXwcEUUfYBsC8Zn3Bhiy2xCz9vTpU3EQ3,13541666671
1PYCKx5KBsRtToYXnPbB4yXEs7H51Wpt14,20530556
1PYCUxZULaaW2VZJZDcqGWSnYQweQ47RKg,555555556
1PYGPogmNoaVo9QhoHzVZBf1HLmC4DxM3f,69391667
1PYZ75ej91dV44yGWz5Mb6RC72sg34GoPQ,13888889
1PYc3LfLs2L2cF4SevHZjMPaTbMXtDgUeT,101092000000
1PYraJfGCszXgXxdEuZUqnwP46EpFmSqVg,41666667
1PYtQZk5su5AjGGbExxSxkaCJzSiqCPyWR,45138708337
1PZ6BBdTXrhh2LV8NTCseZRXAbxsi8T1hQ,692434028
1PZAuMckEfgpXJuQJL5qbudoYVja7FhrLw,34722223
1PZML9qbBqeN5AY9MhoU8ztQCTWKcBMPKt,46333666667
1PZV3ps3dqBJM7JAX7WNTd8oNrqt3D77x6,1041666667
1PZqvP6tsZ248wWpjG7CCNsub5qqW29VAW,13545458337
1PZtJZFMShxhDmr2mogRCFGRrmRe94DWXY,1027680556
1PaaxrmGiAMSvMLxarq47GYvDZTQeCMLb3,929167
1PafvGYhTR3qrC4seGiDDucf3TaGvGa25F,347246528
1PapgGSjDhU2rgy33RHFXUgyV6BBagPKt8,0
1PaqovNUhUYB8hVbXVAEkNkTYVTUahAV59,45833334
1ParJzM3hJT5tZKzaEfZgsCUkSjBRKitNJ,23884137500
1PbD31T57e33DH5HmJvskF2vT753ybwb7T,1033111112
1Pbjy5eGq85r5tL3vA8hhKrWfD6aQBQNLD,1038739584
1PbnXzh5JdSvawNzvFtSr13wMnJZd1owN8,1041666667
1PbtazLKnWaYJSrpfq7GpXyuFwzGjXuuWL,416666667
1Pc2iirZBwHP3GwqWVE7hhPYFPxBqCNp5b,1041586806
1PcAyYAvJpu7C1HnKECNLyFyrJy4oZEpZN,834
1PcKBXM9ES3SwWWfBFRSFGda2KALY3q1d7,13909723
1PcT63kjdxt4YEkj33NDhVn3ChxDsiz89u,0
1Pd5agdwWCHgnt28ZxCfs5Vhhijg8keEWt,37709723
1PdEFrdtjVPwKEHya28tFZmcjPJjrKBStf,1388895834
1PdENZDL2JWqUn32DVFS1nBCv7TtkP6hFb,104487500
1PdeJyckxENhsRdPrCHXAe9C98EzxhMYe,16666667
1Pe5iXoe9qFiM78fMHuJtfH4txZF6SxdKa,0
1PeDYGSp8sNdmS81y5M6yZrj367Pe29VTz,162458334
1PeVEv3j95UG8Z1NAj46dd7ourQuCYYqWf,1041666667
1PeqzsoC4LeYK9x3TR1Z5ttFs2jcEA6cf5,173611112
1Pf2ueKXw2xVeHowHWN2eZRhCCmMgryEtV,22570708337
1Pf9BaHVgj1HQVfoGBbsbyVf3DAv9d7Xr8,0
1PfFMfS6mmQMeDrrkz42tL5Cax3aVkSFBk,798000000
1PfJpNYtcpJ41MBf4cs8NVMeUpmH9iz9zK,694444445
1PfraQPjcaFfG9U25EChJeEqMB3CfX3Gtn,1041680556
1PfvVAbeAgA2j2rUUdz1mkbGYwFckLbhuy,16916791671
1PfzrpLPxdevC4bk9wDxyKuFPyHR3PAv84,417493056
1Pg3uPP22er4BM4RCQS3696mbJ2vFNshtE,1041666667
1PgAPMAQMdDqVp9P7nHv15RFhcGJTQqun2,3402777778
1Pgp8PMW2jcPfs7k3CuqZLjcuhJZUd7wgc,27777778
1PgwyoDaJpooK7nSnUuv9UrcWhRm2VpyNq,41666667
1PifTUmnUZu7SpBGiC6TbVRc4kErWpeUzg,1041666667
1PitLxBCdiSoJ5g3kEGtQdkZSZjp3i47dp,13888889
1PjLPGydxdkCkfnyg5pDG1SU4QwBFc2CF2,1046504167
1PjTb1arzXELMQXhfiLz1FRB7X9mKiV8wm,69673612
1PjZQFrh4n7VuJFoKCcUK8keK7YEpidEV1,69444445
1PkZ7RCSked9M2cHacp8UMegD6h19YMFfo,1188027778
1PkaUmaouCBNLi27zW3RtW3pxAaL3zgXhr,27829167
1Pkam56R5HrHJRsefwg4G8DjVW2meUtkrv,1042081945
1PkeVnDxgktkieDbGwkDkJyNTj5dB6CPvM,13888889
1PkvYApqRMuDe9yWbzM7G286dsptEz46BZ,13888889
1PkvbB8fMTAGKae7j9Q8PzeR2zDCDye43c,13888889
1Pm25dmBhc2YsxD9ebDp9Y83aKPkBdMcoC,416680556
1PmGQQgsE9dFHDVxPudQZ4YoqTonswgY1q,17564432962418
1PmTDr1deuK6UD8BiewAT8C3qfUBuUoQNq,0
1PmgcF8Yeyo2zu7X6T3jAFztfc9mtzZf1e,1038416667
1PmsZxPLoWsHmK2VhZaGezUHpNoLqncs6s,13589875000
1PmtEayMfojeHdDPcyyArAtKVDmx3MUevj,152758334
1PmtqUnqewUxax352YaiYQQ32fT5zR93Pi,2083333334
1Pmv1iX6cFqTebok7NDm8BH447ofX2bvE6,69444445
1PnAr6HxLSnMcaXWGEk4BU9eqAfceFjMdE,69444445
1PniTexRedZTcZdTCrie3uoGvrLytJjBMh,0
1Pnonckr2emdcECpsofc81KBFtegDaHqbj,349656250
1PnqHeUixwsKtBJnagC7QA4azecWtn2xL9,1043075000
1PoGG6AnrcH7rEA5AH9hnyPpNNjkdRsmNo,13541666671
1Poi4VtethCZdqVmJbYyfFwcam6zKhFYgr,33854166671
1PomDB2o4X3fASYHrvZLB3xLJRNdiyXck1,68934028
1PowRhdd3Gpf9azDzN3x9wfF8xxKWmB4Q6,520833334
1Pp8g1JhkGKJ5zQRy25ato4kWFMRAaK2FV,817725000
1PpM4TFADwc5JspzvxEx2gCnQHe5SA27eG,856732639
1PpTFESJSAJf9ni5MUuJH4FQLEeLhykPA3,13547083337
1PpZk7Ls3Hi2C57LFb6pxdHLYRju7MaeT3,694444445
1Pq2duyW1g4u5z365QCo9uybLedkjPHgY1,334454167
1PqG4gGPWEH5fpYELj77f1H5uuBcvjLo8n,1041672223
1PqGcbSyyS9FL8hJvq5ZvtPnJXMExWdcMA,138888889
1PqL48kVJ5b5Fgg8VGqdQjcS3RKCte17Cb,138676389
1PqMS4nSYk6uWuxJC4ZoMCVxNmhpoRssib,1429327778
1PqXF4otvYdBVbaUUjB5b3nuyo3nxLjMjA,22569625000
1PqYCkioftGiD49PBG53o6PEYshgJidnn,13541666671
1PqpQi7AjtrSbS6W3zWgSqNcz8cEnSYqHf,69444445
1PrR5yo6PDV5keq5N81um22v7Z7HGoRZBo,69444445
1PreAQbLfNkpyGHF4E9UGPmPYRFZu3JinS,416666667
1PretwZkDJ6QKB7YFCYM2zYyp9VAesDZLS,138887500
1Ps6JAXpW11sca3SpKazCn7MkCv9GAsxNW,27027778
1PsFzJm5DZUdXMTMHBiAASk96UEaPFSxUq,15204000000
1PsXkiFGhKKEWdU2Xm6d9AUG5PGjiFCwri,1000000
1PspU4rnKkjXQJRniu6DPWZiwvg55H4J3q,125000000
1Psv7f9bjfPFLpmpjcdtQUGFQQwte1oWWM,104159723
1Psyt9zDMASEkA3L9QgE5Vs55FgmVkaGcv,192968750000
1Pt2DhzRmYvkwr32qURDCGHbScZS2maFMK,451147666671
1PtKUubEuot89BsNQQco5maVByN4fSZV1w,1041666667
1PtajfaxZoZ2hfLx2zLwzL9toPqSWFX8eE,299976389
1PuJw2pkZDpW8VbvxPLjvURGr4GdHCbohE,118166700
1Pukbt6st1jrqm4Hb1tC6YJCNG1BamcYFT,41666667
1PunpqkqakHnSU1dZ2CPSAVHFFHmraFHkm,112847041671
1PuyZbtx5FeTkYRJdna3vfbwHWJ6JbkYzd,743056
1PvMjHaXWpNGVkdYrgzMUXicKppzEyb1ZJ,6944444445
1PvaFLJE7QhL6B4E7y55QRKBZZhY3VjeGq,338889
1PvfbSo1upq1E2yfKyBDWU8CvHVMFDAVsw,167066667
1PvrijidaNzAu5c86VchYTJ8oiDQPir1Fz,0
1Pw8YFxDrCss2sZX6wDEjxFRhxZ318V8Bi,428819625000
1PwByrf7EPqrD3LVsi4ju6TBhkFNQc467L,415531945
1Pwd6aCxVLzNpLigQ7dSMiM62qyES4dCFP,0
1Px5xPa2vew4orUFXbYZsRymM9p5wGfwzu,1041666667
1PxQCH523Do1dXNjBzkRX8FLsU6AENQ5H3,0
1PxUrWEtYWkdQvq19JHJp4QrirVbAMWU8F,792777778
1PxY7Kt9NYm1gi1nErds6Xbzv2ss5DLu5B,18055375000
1Pxmgo3e9tNg5L113P5GkY9aqr38bmkWq1,1041765278
1Pxw6q625wgB2JbAsGiSQSYZhSwWE5v4vM,83330556
1Py2isQwnt393YzsJPZxX74CwVJyP3Khzt,42882125000
1PyC5i7y1p62hSZuqGArAbUiWBezuPkuVh,20833334
1PyENg5X8DJUPLeayPdD3eUxMd4wNGGDYz,1027680556
1PyXNhSLF6w8gxMmzz7erbLmJffy2pNqZ8,346052084
1Pyanw2dfsEjMpGB4KszKzkJpjdyqsBgow,415170139
1Pyxmt9R3VBoog6a1rERUwaBYyBz4RLfAn,13888889
1Pz7UM7oQgjh9LjT1ZJ4q98JTe4f5D4ib7,20833333334
1Pz9uvmuLD3JVXxZHtWoTV2J39ZsV9uVDT,1057787500
1PzPrvoFuAjWvqNX3NogQ6UNvXvNcD6orT,41938889
1PzTARKNJk9RqKwgjZihyzLY2wJcvTvnEa,13888889
1Pzxejvyo72GwFfMWTJzGpfg9bGfcEpAPz,1088186112
1Q1JZP1gjf1fTMxEZUMNsuMzuhsNwTqBEk,159362500
1Q1Z6iisyKRmpYzf259FJ3yWqGF86Tnujk,936243056
1Q226aY9E3s5n3x4hVCNvZkXSZaA2j7y6v,1073622223
1Q25TMcHGB7Ciyxcuos9J6xAvm4kjBgYB9,377256945
1Q265cMZsTigyU2hdNBpCBNbwT1PTQapJB,47916667
1Q27br7v7CjrqY6Ei5BfjXtKLVbUuRy9Ax,198379167
1Q2EA4MKBn8yfGvAHcgyknxyUaDnFHSSUR,1041666667
1Q2ZbuLmN4phvwjMGxh8bamaNYb3K1WcDH,2083333334
1Q2fGMQnFQ8Q7xpuK5DnrGZcQ67soRMSSK,1041666667
1Q2m3jTKv5hhdqfgjha8aRn65Q8djPRXhC,170888889
1Q2oAbXyYBbSVDKGASvdeBaKCwZQbpmJgu,72880556
1Q2q3R7jexbtFawU8nrM2EtN5JYrvE3cuv,22569625000
1Q37Mu43hTfPhr3r45CSR75tXEVwk1DQUC,416666667
1Q3TEyCb9m5kEVV9Xbx4nghxSX4CSwqZp1,6947917
1Q4C99nc4qmcnctkM8wUGWtyn6gmgmzhiB,1621000000
1Q4CpEPjFpToxJGRLG8NtBS9wAAHVnX8io,694444445
1Q4YRw1UXheiVCzTmphKB2g75wdHyzdQa,79755556
1Q4pmynFTrtjtUvUrmCzbvoL5XDHEa8vRA,213266667
1Q4qQCK4v4JiFHegqdYa7n5NDxvYQdxsHh,1041668056
1Q4ygFEHgym388vtGszEskLosGekKs3ceE,20662500
1Q5Besh72g86A1wX4J3DB3Dd4y4q6zADr1,1041666667
1Q5Y3YzM1vLJu2niFGCJLQVzkaiathryYi,388888889
1Q5jptwjDJHXLeEdHSt23t4XrzDNBAcawx,138888889
1Q5pA4qoP6kd8DPK74MwLyQr8nXWpvwime,13541666671
1Q5xWLwMn9NtZki4JZux7vpaUnYu8chEjn,958337
1Q5zJVGGP2AH9Yu1Uyqs6BGwqtKe2wQp8t,1041666667
1Q62jbLCvf8tPebsZ5TtYBqHaeGNh7WHQ3,1019777778
1Q66KWFaePpQPxU1SycszYZ6dGu49aE6gX,694444445
1Q7BetPmeg2jAXeqkQP4haUB1kEdZhpqe9,88194445
1Q7TNP3pDbDV4FJBadwfdrLXhK3NchpF8B,138888889
1Q7bHmpEWq99xDagNZ2AoRzpFVN8mqi4nK,266600816340
1Q7iw9XyMBPiwvQuk3GvzG1GKw7odc4CxG,1046494445
1Q7xnSJDg6tF4nXhX8tJw9TzBx6nu9j2uq,13439833337
1Q8ApmZWhESsZ4JUTpbXir6wRswJzyF5Pk,8995353056
1Q8DEFX3ng7W5tnqKKvo8niFm9AhndHjCh,1041666667
1Q8DzcfdnGYBBiHDrFAwMR5U5yc79PfGfa,1042027778
1Q8Jaiuo3ZRPtU1BE2GTvSsP3cxbjVoBQY,41815278
1Q8K2g57n9tZpevN9XnDhjdoNZjmLrLtCn,41070834
1Q8dcfz4XnpoVfA6MFiwqNfqEcJXDHERC2,2710409723
1Q9JwuiAo6x64bQjgY5dWLZUdvKNsKU5z7,1042372223
1QAmyhi4ChAxnKVPjtJu7kgjCYDSN8Hu4x,395834
1QB55vfvMx7dvdC8hKeFn65doXEb3W2zP4,90277958337
1QBhdwceMM4PiNWcGRWqPRUSrwt4cgwmnK,1111111112
1QCBduAeKQPZieJouV1hrUdEFFWXtNRDpG,685212500
1QCEVBocmoS5WSGzz6vvdiK5NuZQfExQ9a,137608334
1QCak326nwtanQwNSV71FvFnJUUap68Kic,13888889
1QDAwKZwN9pnSqrb7f6kSwxixkpNWyafZe,845000000
1QDJbdXtRJGGQWF2cPU3jw7E1nBMG5QSvN,41666667
1QDo9BPP7PkvrWfw8vjE1cZmo5Bt3wpj3N,4166666667
1QEYHUHfZaQevY74sj1d8zRZCnhNfPhty2,62047223
1QEhoYUeZt6KgJtX7KKd3enWY4BGQJ4gpH,45138708337
1QEkfZqfr9M88i7zKA7v9vq5iCfMuapNf1,1041666667
1QEoS7tpipB1To3mGdiJxrTQ1YScNTxd3f,179413500005
1QFHKojYvwD1UPLQEeUdxmZSmFPorsJDeC,13540583337
1QFgi43YFPsAqqjqt5gUYmFkpB8pzkjNGE,138891667
1QFmz16CLgt4Dg3LTszVZMuudcN2cxt7NC,20833334
1QFn8aw2wfiVJ12q4AA3WJirp235YiHgjh,0
1QGBh18YeT37GMMZU8MSXovrHHbh9NrxQS,277777778
1QGCS3MdRmRAMBXq6BTaXCzJNjEWdmGgAG,13868056
1QGTgqMtgvQJZL36wNPVJ9jBWjfZBAk7Ao,1111463889
1QGXVthWysMonodCHZfUMpXMhkvjo1NbPm,902958337
1QHG1AGjEKd3BNXQJxcEWV2Ku1wiNzwpgb,100277778
1QHJ697k1XW6wxKewBGRkUgwZrHpCtnLGS,208333334
1QHaaj8Lrbkebt9p3rMVu8zbKPQnZE2Gwo,26918056
1QHcagJ3L8bdWCwJFc5W8LhhEAsHdt4jCa,138888889
1QHm2LbEH36yHfxTZ98NZiuYy76LukUJQU,0
1QHmE1R19udoitGNoj52dwMBpwWqKPcnHp,13541666671
1QHnRZVjSKsD4kTAmppNhYC64rVh1NvLFn,22569625000
1QHny95pPqhUZJGjgESiegbxvDf5bBNeqM,0
1QHtFdCDuFXHQzgrqHSnDXF3s9XG7cQg1h,1041666667
1QJQ8R71YnL9oG65V3qSKufHN2dxnZQDg2,276169445
1QJVBMQaoH7ztMN92wpCc4WhcLegCA8kUz,13919445
1QJjR5rtxJsARyM7FkTeGh3srA8g66LsNd,67708333337
1QJjpETxahyFGyBpLFRKGNoA9XT3CExVx1,1033708334
1QKG9SiydfMNXHS4SYCMDCuis1LD1vMvrs,138889
1QKLR2k8wRXTXtST4BrcNpiSe3PWxpMELN,1040295139
1QKcqgcXRMYoN2Zffvht1MdLus8Q9nW67B,13888889
1QKhzeTKx8puPs3zNuFKwrAmV9XjCX2rcP,0
1QL9dPa7398yC8gjcGEoFcXUQvwU1GLRQB,347288195
1QLGH8eXvhYWo4nyhGrNmbYPP9ghxgwSnR,104561166671
1QLanMU3dW4EZYAZraLnm7XuMpKahk3gxq,666671
1Qdj3DxTyieg6uF5ZbM6fALR5Df19YxxK,97222223
1Qh4eeQ8BLwKJNd88qx62cGWUd7wT3aP2,13888889
1QqtkhXL7V5hr6TechrGpLqTPpthnBdfx,5860562500
1Qsehvqtqczh2W56gEeENhqxpNh4sjRk4,70833334
1QvUQusT8RDo3ezsnMdWZcjGz2pHmkzs9,4
1R8moHgHT4VKqS7QgbNdA6MVJLMApC9uS,14390278
1RMBRWuU31Hm32KmkvVasGF36vL51U2Qc,22569625000
1RMCg6YiXTrvWkrsAn6xnjXEfQxBuFoWV,1388888889
1RQsimfoaa5JbG8AKH26CnFtosjoi1K6s,1389575000
1RSdkLnWr9cCwKBPMQfnSe3PCeMFHkkj6,27812500
1SEeZxtNtYZ1SzstzxRfWU8PPQJ8rHNKg,414490278
1SGciuKyHH9tHB86UTejq5RqPzLfotiZp,182956945
1ShfhHumHcf3VcqrpDqkQGrRaAddbAXJL,1040034723
1TTPLBi1wiTMmztHo8LPz43NZewow8TMd,275054167
1TUNzHS3w8r9T6DyHBJbpMt2zAVu7nmhq,55555556
1Tb3EgGdAkWuxXifKp4Gfy2uYKYSnYfit,80177958337
1TxQs45fMBVFeeVntaE4mRoqAhJv13mCS,45138708337
1U7UXwzVCMunJxL8Dmk9wEXKiiu3QCryq,1038104167
1UAvVctFVCvLMrDDsJnncJA92toyPAyEc,13541666671
1UBtCnp1NmRPaUthwaQ7ysF2gUHKw4Cd3,1041666667
1UDBAy6QHyYywiEHbwLQVSXEr5xCAh7cr,0
1UFmAtC71cBMhpVmHB2RyH2oT3SBbBL2s,118055556
1UGKgWwRBDrozFg4XXaSEqvePh3X3GKD8,1388888889
1UQxHreuy7HtYMiYWU4YcLt7v9VDr8nZp,41666667
1WsMdxSTJLZQ2zZrKYKXfDwDaQZFtTzDu,138888889
1X3DdSrZWhMadAoyePBNRHmkXJosNtoqZ,138888889
1X6tyqdThLyaQQvUZCK39K7mjJy9jz2CJ,694444445
1X7LQwwJMT9fZT4JpFchJWbe7teveQPNd,112847041671
1X7azJVD92L6dPpTZX4bJ4e8zjdZo9Uv4,13888889
1XXKrkE7XSh2GQhyXEh4W6S9WTHqqCDUG,347222223
1Yejyp81VKmcBsGJ88sRKeWsHZfYCnLYA,205718056
1YfZ1jAi6ZSnBWaqtxB2SrpZJRhN6QFsf,13670834
1Z1W7nDejnFN1atYrSYCzU9TEBhmvidRU,13509723
1ZPtKzYmRBLhQhrfGio7eZ4JFz48p6hWe,1387433334
1ZbayAb6mfFAwwF4KFUCkmFPAm7KiMZug,13541666671
1ZnwUyxJHNYhn1dHDmJVxfLzqR4zBDHXp,3402777778
1acY43u8giEBRLCfiNwjzMtBe2zM2r77E,329862
1bLzWNCP2MTFtLfyWkunuk9v3nuLJU7wt,3394754167
1bdZYzL87xKKB2YLdmrcan3EDLzQQBf52,67708333337
1cHQPmmU2PraBCk2SMQoWyNJP1KB3K7X9,90277958337
1cUNUWQ8EbzKM7U37kfgX9R3JDSMtqirZ,241666667
1cV9uSFaP7QezNB5pmfXD7b6SZoWbn8p8,13888889
1cWTZwRzY2UyQBZVguqVmwhEpnik2Ts67,1024836806
1cq4rayCDBGsWeCjo3Sg1tNxUiGKyohaV,39037500
1d2Y2q3z6RRsdpsdYT5oQ8oe9eWGthLJ3,22570166671
1dGyBGs8RG3ZNZfd3S6D9jV2FJVJ8ZUhE,1741373612
1dQE9SopXueinrphRDVimwP5p8Ya6SWdw,1041666667
1dcviqmXAGmwLSUGKDdncqsL7tWTN4GJK,325000
1doSurewFubtQeLYNPn4hszRubKoF8xre,69444445
1dyzXBfz2TabStpyMjWbxowhdQY9VBTAX,231283334
1e6jW1jeN4ZP5Ap5qn49VEbev9rCMx6vL,34722223
1eYMJU9efoF3ZUJwzih1y3aWwbyHDfkmd,456694445
1efKDScLYxJJg9uQKNkLPvWBi8T8gqRnJ,0
1f5x8oH7L8UQRxFZM5zcauAHtUTbyNxSu,2556575494
1fKqV5S8WXotw53c2BMFzASRvuq3C55yM,1319444445
1fNg7AweSy8y73C5goqemc44dLtfXbAJZ,409502778
